id,p_ship
edc1a4e0d.jpg,0.9999347
f3435710f.jpg,0.32677594
c0dee5c92.jpg,0.023400448
53a913dae.jpg,4.5344976e-05
897f7a2af.jpg,0.0009067759
f15f1c26e.jpg,0.00032167762
4ee6d3108.jpg,0.004320461
e6e5bf2ba.jpg,0.000649965
cce140fb0.jpg,0.0013314539
9c3231c85.jpg,1.404348e-07
1ea1d2c48.jpg,0.0003798673
3414bae38.jpg,0.9700352
db14554b9.jpg,0.017670527
a7d19ff2b.jpg,0.00049127033
8a4db22d1.jpg,0.0030018114
1623e29fb.jpg,0.9990306
70c60d9a6.jpg,0.0009243906
a3f7d742f.jpg,0.018365925
7eedd921a.jpg,0.0022770204
42d635976.jpg,0.00775161
35a657a3a.jpg,0.967453
4e8d867d8.jpg,0.00033664715
f62ccd575.jpg,0.00186222
818d35374.jpg,0.0014911512
bedf581e2.jpg,0.008898052
e9718f0f0.jpg,0.0016736174
72c46e674.jpg,0.92194575
d54d30057.jpg,0.0010127901
b24a93ea9.jpg,0.9994885
8df3c2806.jpg,0.9992857
3f6e303bd.jpg,0.0020137224
fe8c8ea67.jpg,0.0042089988
0a79add58.jpg,0.00082586036
0a89c4e4b.jpg,0.9966468
9adcb116d.jpg,0.0022934682
5b1441356.jpg,0.061579015
01fc15d21.jpg,0.000603776
17d112027.jpg,0.013766768
5c69129ca.jpg,0.9975299
6f10e7969.jpg,0.0005468519
11526c666.jpg,0.9954798
d6dabfd59.jpg,0.00010683213
8fe0af24c.jpg,0.027806653
1f1e42f2e.jpg,0.0034088306
3a7c0595e.jpg,0.0036951709
f6d8b7e95.jpg,0.997476
0e21d8af3.jpg,0.00023011153
4cef9b46f.jpg,0.0012329246
1d154ed5d.jpg,8.66541e-05
9471694f5.jpg,0.06928087
1844b9b22.jpg,0.001627875
87dc0a2c0.jpg,0.001259091
8ca71824e.jpg,0.8398972
58f536380.jpg,0.9963059
d80f941dc.jpg,0.00023736105
181a7f79e.jpg,0.00024036795
0803be2ed.jpg,0.05489424
7d37d7d25.jpg,0.004896046
3f75d308a.jpg,0.027741553
482349983.jpg,0.49574208
339671d92.jpg,0.002224025
93df3c8eb.jpg,0.0006989395
3693e6a1a.jpg,0.005853505
67f8c427e.jpg,0.0044569783
2f1bf7496.jpg,0.8807674
5f92b8b16.jpg,0.019478558
3cf994775.jpg,0.9484968
8ab811587.jpg,0.0022389016
181501de4.jpg,0.99883217
6587e182b.jpg,0.12946843
d66332e66.jpg,0.029157322
151c984c4.jpg,0.008018981
aeb1dbf9d.jpg,0.0005269499
076a43620.jpg,0.009937795
b1f6de94c.jpg,0.34017828
e19289db6.jpg,0.0008718333
c2849390d.jpg,0.0026227247
66084e020.jpg,0.001103502
d12ff3913.jpg,0.9995433
22137e9f1.jpg,0.0011111121
4af775edc.jpg,0.057933915
8f3274e82.jpg,1.1038591e-07
375937616.jpg,0.0017824699
a34750837.jpg,0.0035319421
9e5267a90.jpg,0.051115274
e7ee8db9e.jpg,2.0897025e-07
04fe2f113.jpg,0.9995833
9f892d4a5.jpg,0.84515435
561d24955.jpg,0.0016383083
598eb3039.jpg,0.01315124
b9d2988c4.jpg,1.0815067e-05
a30b6380a.jpg,0.00031680675
7ee442d1c.jpg,0.0031795497
e11917a16.jpg,0.9996777
4e17c23c7.jpg,0.0032862034
dd2692e8c.jpg,0.9853351
29b46cda8.jpg,0.77791286
119282aba.jpg,3.602716e-07
b5300d332.jpg,3.6930407e-05
aafcbfd36.jpg,0.06811174
1961f9cde.jpg,0.0013721633
6c20421f9.jpg,4.637638e-06
cf91db4e8.jpg,0.0006965666
afa1c39bb.jpg,6.8958246e-07
aa505cc8e.jpg,0.009706582
314fbb0d3.jpg,0.42436773
3f3d0cef8.jpg,0.9985115
9aaab9046.jpg,0.995721
8f5002098.jpg,0.00043367647
6c98c68f9.jpg,8.453947e-05
a7a997280.jpg,7.186947e-05
f8484982a.jpg,0.015635062
94dbe5001.jpg,0.0045259157
1e54d6190.jpg,0.0015225864
b2ff9ee34.jpg,0.00012227846
b586baed3.jpg,7.087018e-05
bcc25d7b1.jpg,0.027408388
ce81cdd14.jpg,0.0013549994
2900b7dec.jpg,2.1414304e-05
68587eeda.jpg,0.0014843034
f60356be9.jpg,0.00020442667
573e78781.jpg,0.0012066909
4007944d3.jpg,0.011171083
e4e4e0a2b.jpg,0.0012947997
ade47a0f9.jpg,0.17417662
2d8348bb6.jpg,0.9812765
2c58e8554.jpg,0.0020660483
8263e9a56.jpg,0.032277424
60271ea88.jpg,0.0035542178
9bc423823.jpg,0.8466948
21004822d.jpg,0.0023279882
2f8d9bd60.jpg,0.08176771
27412b6c9.jpg,0.0006913146
026ba9e60.jpg,0.9997947
76202388f.jpg,0.0009926324
13e5d76df.jpg,0.0036704957
31aebbf9f.jpg,0.03446568
994638c88.jpg,0.00044124358
a0bcb642a.jpg,0.04746275
7ec9525e1.jpg,0.0015649344
98b4b1edd.jpg,0.0006193654
a985fa80f.jpg,2.346842e-05
c28bf4abb.jpg,0.0010590947
f289be032.jpg,0.99899626
c8905e261.jpg,0.003312513
08285727d.jpg,0.0007047849
1c1f1d68c.jpg,0.003120863
2222d3032.jpg,0.99231184
152f4c0fc.jpg,0.0037888954
86be0060b.jpg,6.1321884e-06
c302c86dc.jpg,0.0010998652
831fce82e.jpg,0.0017818351
f7c6b3df3.jpg,4.0934803e-05
bd48b6c17.jpg,0.0003998981
f0d4bbbed.jpg,3.8069906e-05
a8be49f1d.jpg,0.0009414197
bc6090a4d.jpg,0.0015188361
028db939e.jpg,0.0008384515
92ff2eb5d.jpg,0.99886316
6aa901b92.jpg,0.0017965125
285412c4c.jpg,0.0023548976
5acf94aeb.jpg,0.023669055
864f07bcf.jpg,0.0004112413
8980b32b1.jpg,0.14428134
bfcd465be.jpg,0.000106798005
f0d696ca2.jpg,0.0688072
4fa062a96.jpg,0.00070674653
c26d4f91b.jpg,0.0011151354
3cb19fff4.jpg,2.380278e-09
d991a1df2.jpg,0.0036249906
71de0166b.jpg,2.8997888e-06
b76ad69d7.jpg,0.99516845
97444f59e.jpg,0.0027081089
de37d1aee.jpg,0.012149988
45e89c2b6.jpg,0.0010602234
6f54b6789.jpg,0.00060800073
34c50e06a.jpg,0.045840535
b05b06b59.jpg,0.9990127
a24799fbb.jpg,0.0065367734
79ec602af.jpg,0.00923325
9fb87ac47.jpg,0.0015858628
af58888f2.jpg,0.9905953
a17717301.jpg,0.9997752
69da9e938.jpg,0.0010718784
feee09777.jpg,0.001867706
7e2f054f2.jpg,0.0008039782
1652e300c.jpg,0.0013173232
ab891a8f2.jpg,0.033854358
f6c1e35ef.jpg,0.0008137563
3ee6a533b.jpg,0.0008327053
98d1a2327.jpg,0.01846342
ea167a6c8.jpg,0.9911384
521170c84.jpg,0.8104686
b640c437c.jpg,0.0589482
c74a262df.jpg,0.0038838473
8d0fc4025.jpg,0.0018578173
111cbfbb0.jpg,0.00062954635
2881d9922.jpg,0.0025169898
d08f55bb4.jpg,0.99339956
87f871599.jpg,2.7870634e-05
786084633.jpg,0.00091715064
b8be33316.jpg,0.012657228
c97164369.jpg,0.00019114267
f490c7b8c.jpg,0.9966071
d949b720d.jpg,0.018485142
0683d836c.jpg,0.001962759
86be0965a.jpg,0.7014502
30f5ea54d.jpg,0.0001692907
67ef71810.jpg,0.00046819085
d5a671ecc.jpg,0.0017651654
6f1302e98.jpg,0.00021233487
bc564fbf1.jpg,0.987046
a19e3ce9a.jpg,0.9716005
f879b2e5e.jpg,0.0010743248
b3d0c9771.jpg,0.0009620051
7c464975f.jpg,0.0004422848
2d85c550e.jpg,0.9479661
508b6fb7d.jpg,0.9976874
529d30392.jpg,0.0023703722
e2baaa708.jpg,0.00029253264
3c09cf38b.jpg,0.9497652
6f543c580.jpg,0.0035262238
c7b0bf1f9.jpg,0.006971238
c645baeba.jpg,0.0006403809
c7fa42dc3.jpg,0.0046610367
60299a40d.jpg,0.0016801261
35c634093.jpg,0.96462876
585c220fe.jpg,0.96934646
e6408ccfd.jpg,0.00151638
c103ea34e.jpg,8.7322245e-05
c82482918.jpg,0.005663562
e5015db34.jpg,0.00091622
b6c1eb8c3.jpg,0.006656076
7514ebd6b.jpg,0.004027662
1484d9d01.jpg,9.1230334e-07
c975722c0.jpg,0.10568604
feffb2fc9.jpg,0.00058938615
66e5156ca.jpg,0.004442662
270a4af73.jpg,0.95335287
715344501.jpg,6.8404195e-05
82354952a.jpg,9.905652e-05
e6ff18205.jpg,0.99684453
362306a1c.jpg,0.9998112
f4368177f.jpg,0.0010784088
0aaaa8d5d.jpg,0.05856604
0fe2af34a.jpg,0.04903948
97f91e600.jpg,0.003416417
7c26b200f.jpg,0.034857374
a40a9ba55.jpg,0.007914404
71b004304.jpg,0.0025956014
310c81934.jpg,0.6293001
e4bfc6472.jpg,0.9936978
5bff637e6.jpg,0.9421499
2b2acb3c7.jpg,0.003462804
700d065af.jpg,0.0031315305
f6e23fef9.jpg,0.9999566
be687c52d.jpg,0.98862654
24a63ac24.jpg,0.0014293859
249b38b15.jpg,0.09412182
3b29beea5.jpg,3.2729546e-05
20d8be82d.jpg,0.00017648531
7cf686286.jpg,8.728602e-07
3ec75ae0a.jpg,0.006202675
fb6fc7306.jpg,0.00073556695
6190b478c.jpg,0.0020457187
5332e924d.jpg,3.9887555e-09
0b3beacef.jpg,0.00037306538
cb052afa7.jpg,0.9959824
b14006416.jpg,0.99863935
4e6623a5b.jpg,0.000203914
b1ff2e24b.jpg,0.002075779
41861ca71.jpg,0.00095480325
d5e8ee417.jpg,0.12756452
7d2e64160.jpg,0.0007304001
200d65fda.jpg,0.00033201443
aa7bf9347.jpg,0.9961308
56c1bc0af.jpg,0.003761293
b9fce5ad3.jpg,0.024893617
ee5925f5f.jpg,0.0003753114
5beeae543.jpg,0.0007913457
4e78517c4.jpg,0.00031387134
b0c7fd680.jpg,0.011065845
ea901e947.jpg,0.0073404945
9e909dd63.jpg,0.00066070183
a3846126d.jpg,0.002377473
a4969ef23.jpg,0.00016596503
7fbbcf122.jpg,0.06683498
ea282bc8d.jpg,0.57618046
1bfb5a1d2.jpg,0.0017832903
d5c05d747.jpg,0.98095345
5b86eb8cd.jpg,0.99723077
287899d56.jpg,0.0015049548
3b8c11e58.jpg,0.0012522484
279aee796.jpg,0.0010865544
cfe16249a.jpg,0.0018114888
b476a7538.jpg,0.00023668044
a3d0f5889.jpg,0.00023241782
74f46f2a4.jpg,2.0994827e-05
757830215.jpg,0.0010258618
b3db6ec6e.jpg,0.005209697
b38133264.jpg,0.00020892892
b36cb4000.jpg,0.001968452
859d107ca.jpg,0.99955666
35a3e491c.jpg,0.018194905
6d3b0f779.jpg,0.003965351
21f406c07.jpg,0.89818823
af32455d6.jpg,1.7926128e-06
c6531654c.jpg,0.06551001
31204b456.jpg,0.0033362033
fb6f1ff02.jpg,0.002133747
cfe7bc753.jpg,0.291391
8a5769397.jpg,0.5378667
96675c0f1.jpg,0.0011558476
c86c65255.jpg,0.002053744
9770e19e8.jpg,0.0018827344
5de40dc26.jpg,0.0013433332
d41fb455a.jpg,0.0039046148
9abec859d.jpg,1.7187294e-05
633fdc1cb.jpg,0.000542372
a82bebb5d.jpg,0.05635989
1b6cbcfa9.jpg,0.14918332
e29d15432.jpg,0.11883637
bf0d0fdd4.jpg,0.025902169
31ecc450a.jpg,0.0004487278
9fb7753df.jpg,0.003761944
3e8f86dbc.jpg,0.0022394236
1a95eda46.jpg,0.91701066
d7c42c8d5.jpg,0.031515505
bce1abb96.jpg,0.93856144
0be921ed7.jpg,0.44854575
c7717b08b.jpg,0.9927894
f1ab43c5c.jpg,2.0269435e-05
3d360454f.jpg,0.015045315
42d4f1e75.jpg,0.0013872102
3f906b3c5.jpg,0.00039741624
d4ee09ea6.jpg,0.025411213
815ad2bba.jpg,0.9909297
840fa726c.jpg,5.5350254e-05
0ce8a7fe9.jpg,3.4484336e-05
2b398436a.jpg,0.9951822
eb1e49e00.jpg,0.9853015
2d5d59c88.jpg,0.9714375
01cbc058c.jpg,0.0012224285
49c072f54.jpg,0.99817705
0eacf41bf.jpg,0.7996068
23bcb5a55.jpg,0.0017825455
c175e03b9.jpg,0.015002589
88916f103.jpg,0.0001874914
ee98b6779.jpg,0.9987481
5f2ddefe9.jpg,0.020032603
c9301b252.jpg,8.789984e-07
a9ef5679f.jpg,0.0015350003
95b417cf4.jpg,0.0010814696
e0933de21.jpg,0.000805467
79d8c4812.jpg,0.009122573
557c4c874.jpg,0.00033385248
a022c83e0.jpg,0.9714455
f15def5ff.jpg,0.3974834
915f7ced0.jpg,0.0008365115
def3eeac4.jpg,0.00020086482
216380eb9.jpg,0.0031016984
d05bb97b7.jpg,0.0037908219
85d38a58a.jpg,0.0049175457
c176c63f3.jpg,0.0007609046
6bbf051c2.jpg,0.008505809
1894592ad.jpg,0.08799666
17780fcd7.jpg,8.179589e-05
c64dc4c9a.jpg,0.0010186301
0cc0e134a.jpg,0.00044626708
bd3446860.jpg,0.00044676787
e98b6f003.jpg,0.03869169
a5bdda317.jpg,0.3009045
73083966b.jpg,0.9974762
ab2306378.jpg,0.00086557266
bc2992ccc.jpg,0.0022321816
d663dfc31.jpg,0.0028060712
ebe685707.jpg,5.64537e-06
705134b36.jpg,0.00965821
49b41c97d.jpg,0.00020956749
cc40b2eed.jpg,0.00059665873
519dcee75.jpg,0.0018473677
46e7b6f9c.jpg,4.1751105e-06
ab682a844.jpg,3.1899308e-05
9c36cc4b8.jpg,0.9857091
33543173b.jpg,0.027409041
56a5624b0.jpg,1.6157557e-08
67e5ed48e.jpg,0.00084521977
a42dfe4e1.jpg,0.0005284175
d75181775.jpg,0.008158719
11a517668.jpg,0.001142088
5809c05ed.jpg,0.5373615
9a3d34e24.jpg,0.013197205
0a32fd852.jpg,0.0005259089
b4c5c557c.jpg,0.0010044003
9a5188c61.jpg,0.08658265
aaeb57558.jpg,5.0163268e-05
999150f68.jpg,0.002989762
4341e082d.jpg,0.00066898455
e50507721.jpg,0.91739804
59cda0b1f.jpg,0.005078169
d3cd9de7a.jpg,0.00010451483
c8e82879e.jpg,0.87892175
1e0650469.jpg,0.0010360002
76881ede0.jpg,0.9376155
b5a7e4cb4.jpg,0.0006451585
a50061c5e.jpg,0.0010674613
a014323f1.jpg,0.0006355056
3c33032bb.jpg,0.99986553
c91e37598.jpg,0.0010120235
3db02dccf.jpg,0.99878883
03ea2ac4f.jpg,0.10460551
d3333d49d.jpg,0.045129683
f5b80901e.jpg,0.0011720583
2b7b08438.jpg,0.99539936
59d532f06.jpg,0.9118513
24af24fb9.jpg,0.004524377
7f72c7bec.jpg,0.96177304
d9b95022a.jpg,0.9963303
1e72ec027.jpg,0.0007546484
c1ec6ff1e.jpg,9.021022e-05
7b2c4660c.jpg,0.00032292123
07a36ba4b.jpg,0.0006153428
1d5d4baaa.jpg,0.0008982198
3332b9794.jpg,0.9980352
dcca5e0cb.jpg,0.031510666
7a29012c5.jpg,0.00076686655
210a7adc6.jpg,0.0014559143
92c24b526.jpg,0.000828443
87ac98643.jpg,0.8066044
d21833e97.jpg,0.0011695639
3a2c9351a.jpg,0.99982786
6f61d4db0.jpg,0.0017503434
5a0b63269.jpg,0.32985196
107b16b96.jpg,0.9997428
36a42f8ff.jpg,0.9978377
bd451b8b2.jpg,8.706563e-05
63ed418c6.jpg,0.9988331
5d83bc6df.jpg,0.003064779
dfb142f00.jpg,0.011967981
3e958ce58.jpg,0.0018536513
e3210be56.jpg,0.005230638
a7b60e742.jpg,0.0014348667
72e876374.jpg,0.0019979514
ebff7bde8.jpg,0.0008751679
56f968fce.jpg,0.0081365425
0236333a3.jpg,1.0138681e-06
ce733287e.jpg,0.0020662928
d2ffe2c51.jpg,0.9963244
6c806304f.jpg,0.00031033152
7ba6155d9.jpg,0.0036488709
760dde087.jpg,0.001986388
29ce847b2.jpg,0.008412809
9a3abbcf7.jpg,0.0013380488
585fe6cf5.jpg,0.0109378
68e7d9c7b.jpg,0.003990893
9c5931655.jpg,0.0011465236
59ccda395.jpg,0.03997582
004751507.jpg,0.010783384
fe65e15fc.jpg,0.003821226
765b93e94.jpg,0.0017529677
4597682d6.jpg,0.00033996184
efed99836.jpg,0.9995142
401313773.jpg,8.775778e-07
4183eea18.jpg,0.99132884
f5631103f.jpg,0.004791038
828a5bb75.jpg,0.0009133746
a71fbc249.jpg,6.1181216e-10
4c2b7f725.jpg,0.83354986
9116e4b0b.jpg,0.0042111324
b4f41b89f.jpg,0.0031072628
dfb54d477.jpg,0.004675004
07117ce27.jpg,0.03247285
1fa3342f2.jpg,0.9529702
de12d8c31.jpg,0.0010046719
0eeb4dcca.jpg,0.97900486
6fd68da9d.jpg,0.031638876
852d62c52.jpg,0.0033383723
f2fa6bd2f.jpg,0.005043393
4bb242a0b.jpg,0.0004002289
8fab911de.jpg,0.0048759026
b8b41c32f.jpg,0.0014930886
97d970feb.jpg,0.00043633152
cce568102.jpg,0.0014330855
90527fafd.jpg,0.003216034
b7e72a8f1.jpg,0.8827639
9913c0073.jpg,6.1346974e-08
6467a24f5.jpg,0.00018555747
54917b5e9.jpg,0.98240036
e8bea2632.jpg,0.0052096397
f3745bf01.jpg,0.00048498574
5ac078c03.jpg,0.0065237326
0fd25d32b.jpg,0.9956697
b8bb02ec2.jpg,0.0010583817
648b384e4.jpg,5.1355644e-05
ab4352287.jpg,0.0051952885
563b384e1.jpg,0.063082956
04e382113.jpg,0.0026933865
b65d85f17.jpg,8.759361e-06
04d514617.jpg,0.00062549487
3c23d5013.jpg,0.26952112
0a606f01b.jpg,0.0006573322
b39602bd5.jpg,0.0004776323
24cf46dc0.jpg,0.00022845343
75d2adbfc.jpg,0.00016598054
1b2f6359a.jpg,0.0052414415
a5da9d69f.jpg,0.0015543613
9ca200e28.jpg,0.93704426
00a2aca2f.jpg,0.00088676356
dec4a1cf9.jpg,0.34536254
237fbcc90.jpg,0.0014715829
fae030705.jpg,0.00042870024
acdb8a68e.jpg,0.18441308
0b38b9904.jpg,0.0005965987
ace3695c2.jpg,0.007950213
9f581c4cf.jpg,0.99913085
2cb015277.jpg,0.01853083
02a836bb0.jpg,0.0020063098
681b3af6a.jpg,5.021057e-10
3dde3bcb4.jpg,0.89748174
16bcae984.jpg,0.00091321435
b49b5ce8c.jpg,0.0009723175
f9b8b22f9.jpg,2.4041e-05
577a21e02.jpg,0.06747009
506f96500.jpg,0.000782152
191060f1f.jpg,0.0030146309
140a0dba0.jpg,0.998362
fa6815340.jpg,0.012292564
2425944c4.jpg,0.9979422
e9d5415cd.jpg,0.0026711982
82f06e4e7.jpg,0.06384905
17e4e9fee.jpg,0.9951526
046e7f940.jpg,0.0005905643
a22109d86.jpg,0.0023296261
447cdf37c.jpg,0.00094315317
47242f960.jpg,0.0017368132
c2185121c.jpg,0.0021958684
04b1a4f0a.jpg,0.008203182
22825b4a2.jpg,0.99692434
18f3db672.jpg,0.0072450708
7defe34e2.jpg,1.6022566e-05
267997628.jpg,0.0007619706
586da2a0e.jpg,0.9967972
bc2623770.jpg,0.0007887986
f0e338057.jpg,0.001573959
038981888.jpg,0.001051374
795c312e7.jpg,0.069909304
65a141d5d.jpg,0.9454138
a9f5f045d.jpg,0.12437491
199486793.jpg,0.00020376897
5fe42a981.jpg,0.0013280439
936ffd8c1.jpg,0.0009564729
e4aec0a48.jpg,0.2797933
5e5085535.jpg,0.004486044
f9a0d91fe.jpg,0.0015624381
ef952d4a4.jpg,0.0005603692
67d057114.jpg,0.00082322216
6595ce737.jpg,0.0009357376
31462de02.jpg,2.6208568e-07
c90d04237.jpg,0.0034819562
06296f4a1.jpg,0.0045389696
68246fb02.jpg,0.004719066
1715e64eb.jpg,0.90644914
be8db927a.jpg,0.99931693
b7b7e2457.jpg,0.00074206427
cf8d66d51.jpg,0.041461676
42cbc88c4.jpg,0.010608258
6cbb0d3f2.jpg,0.01655823
811a21d36.jpg,0.00028915735
a87fab799.jpg,0.0017074307
d9bc6ce93.jpg,0.005752717
fd0dcf554.jpg,3.679678e-07
68f06e55c.jpg,0.00013698652
0c072bac7.jpg,0.022291921
d3f9f3558.jpg,0.13927196
e914746fc.jpg,0.9991349
e7e6b0ef2.jpg,0.0006526517
ac7bdc26a.jpg,4.9318864e-05
431d06f2a.jpg,4.3252035e-06
3ad0c76d7.jpg,0.0012478238
d33adaec9.jpg,0.0010984134
964db70a1.jpg,0.00010884346
59d9e14c0.jpg,0.9864663
4c79ba691.jpg,0.0016744252
aa4656d23.jpg,0.011354601
0b7faf7e8.jpg,0.00084919855
af99310a9.jpg,0.9826103
f10f67906.jpg,0.00041893896
1f2dc5feb.jpg,0.00079406763
d73faae9c.jpg,0.007691745
c2c4e332b.jpg,0.0031458472
cc4d043bb.jpg,0.98518133
6914b4c17.jpg,0.0077492152
47eaac37e.jpg,0.008156754
40aca88ed.jpg,0.00011556001
bf8d2414e.jpg,0.9997802
e04d61b49.jpg,0.0012782122
01b9fc445.jpg,0.0014759962
83e763e4d.jpg,3.065676e-11
bd70f6451.jpg,7.74044e-05
9baf5202b.jpg,0.0011432066
2adeef89b.jpg,0.000318954
2ca9aaa0c.jpg,0.004867572
9a9e42894.jpg,0.0011069829
82c186fa9.jpg,0.0006313224
dcb0b6467.jpg,0.9997342
7fd1aa69e.jpg,0.99814826
45c30f1ff.jpg,0.0002710035
f687f66ca.jpg,0.02558989
f76dca7cc.jpg,0.99775183
9e622d004.jpg,0.99485415
b7f57d9e8.jpg,3.5951995e-05
8a6b1bd97.jpg,0.008033413
9090d299f.jpg,0.9986481
ba1f49118.jpg,0.0005888867
6bf29013a.jpg,0.014741963
26dec5c89.jpg,0.0029290407
3db10dde5.jpg,0.9884352
8a51199c5.jpg,0.00095730147
7a15a8622.jpg,0.0002796162
b7886ff47.jpg,0.0101871425
44618001a.jpg,0.9903395
c6ab86cb7.jpg,0.0006242949
952fc7618.jpg,0.010377006
38fa9939a.jpg,0.00016120682
55ead7929.jpg,0.0103133805
f9b70a6d4.jpg,0.00034262493
76389ec59.jpg,0.9766666
ebf0773f8.jpg,0.0015081207
5d90a506a.jpg,0.00022746905
7f0bfa521.jpg,0.99945796
b7efff746.jpg,0.002979795
b9b6f8090.jpg,0.00133493
cb113ba14.jpg,0.0010708842
9eff21135.jpg,0.004237971
04cdfaab0.jpg,0.0075022853
24cdf3e7a.jpg,0.0006992875
cc1c9ca6b.jpg,0.39593476
64a55eaad.jpg,0.0007212362
ca3ef0439.jpg,0.0027330096
cff96e938.jpg,0.0050009033
a589e315f.jpg,0.00904253
d8a6e1ca8.jpg,0.9497603
9cfec059f.jpg,0.00016663494
480027600.jpg,0.12814796
450bdb824.jpg,0.001628125
482d3927f.jpg,0.0019634976
53754eddc.jpg,0.99810565
7ef9c1315.jpg,0.9920453
9083446b5.jpg,0.001760349
9002f9648.jpg,8.932384e-05
35cffaf29.jpg,0.015994743
4de872ad5.jpg,0.9880726
4f25233da.jpg,0.0006620911
78044ddbc.jpg,0.9992759
b7ae25d7f.jpg,0.00036125336
76c02f3da.jpg,0.001783775
132e88df6.jpg,0.013975111
e01b344ea.jpg,0.0016047363
9befebc2f.jpg,0.0011022676
e4cb833fe.jpg,0.010709317
3e0ca97d8.jpg,0.0015684965
7e7b4f8ca.jpg,0.0012719345
34c54ed43.jpg,0.9486961
46939f26f.jpg,0.0019594915
626d9bcaf.jpg,0.0010488783
344fbfbd3.jpg,0.0012512135
1fa2fa9e4.jpg,0.9471833
5ebf6f1dd.jpg,0.0050675063
9c96f77ac.jpg,0.0017161858
c8d95898c.jpg,0.022932703
35bf7026e.jpg,0.0005899637
13332c3e4.jpg,0.00019658639
162329e86.jpg,0.9705041
7c6d95f30.jpg,0.0019504363
d1971427d.jpg,0.0005819465
3f6a584b3.jpg,0.7656375
eff100e09.jpg,0.0014050154
58bee8401.jpg,3.075442e-05
cace4d60e.jpg,0.00043526944
df951f9dd.jpg,1.0436199e-05
6e2fd202f.jpg,0.02692688
c7ed0f715.jpg,0.00053972885
fadb92170.jpg,0.94948184
eee5e7a43.jpg,0.0010596918
a63987f49.jpg,0.71223587
c98156af7.jpg,0.20556095
1b6b7fde8.jpg,0.0011925047
f71c0d1ad.jpg,4.219824e-06
58121dadb.jpg,0.0054057706
c0861882e.jpg,0.0025479759
3cfab5f4f.jpg,0.0011974317
55a487bcf.jpg,0.99493694
59f322636.jpg,0.9893891
80663012d.jpg,0.0010933414
b1cf6be9c.jpg,0.001803076
003b58a76.jpg,0.0006008294
570b6ba4e.jpg,0.0014113662
4bcde2f76.jpg,0.00012828772
eca4883c0.jpg,0.00025356797
fd48be788.jpg,0.9991373
1560b796b.jpg,0.0016375881
8dc1ee865.jpg,0.01684005
c4e534f3b.jpg,0.9865317
